time_s,shard_id,x_m,y_m,speed_mps,distance_to_bs_m,dwell_remaining_s
1762,192,1338.57,868.05,14.30,283.75,84
1762,197,1329.08,867.55,14.50,274.67,2
1763,8,939.14,724.39,9.81,244.95,1
1763,16,1247.41,834.88,3.61,210.17,10
1763,26,1289.44,848.83,0.97,242.53,88
1763,33,1250.74,905.12,7.85,190.21,22
1763,38,998.68,994.18,7.99,86.93,7
1763,48,935.92,1032.09,10.94,159.49,42
1763,53,1059.08,758.07,14.06,177.68,81
1763,64,904.17,695.26,13.11,288.17,43
1763,76,1091.18,767.59,12.20,170.46,44
1763,82,919.85,820.27,13.18,183.90,55
1763,91,925.25,717.41,0.87,258.13,26
1763,95,1191.77,991.78,6.94,140.44,18
1763,96,1262.39,839.09,0.32,221.56,51
1763,119,1277.71,1102.82,7.42,272.07,14
1763,127,1229.65,1009.13,5.99,182.10,52
1763,141,861.19,748.07,8.13,275.57,58
1763,142,932.19,983.98,13.80,139.44,59
1763,144,1260.51,835.53,5.92,221.46,7
1763,159,1280.87,845.56,0.83,235.78,31
1763,174,1233.50,1020.88,7.15,190.58,27
1763,192,1324.81,862.29,14.92,271.91,83
1763,197,1342.49,873.66,14.76,286.30,1
1764,8,950.33,727.35,11.58,236.88,0
1764,16,1252.72,837.55,5.94,213.61,9
1764,26,1288.24,848.37,1.29,241.57,87
1764,33,1251.65,897.89,7.29,192.40,21
1764,38,1006.58,993.56,7.92,80.82,6
1764,48,935.00,1020.86,11.26,153.74,41
1764,53,1071.86,761.86,13.33,174.08,80
1764,64,904.79,705.37,10.13,279.44,42
1764,76,1102.58,770.98,11.90,169.42,43
1764,82,919.07,807.87,12.42,192.51,54
1764,91,925.05,717.36,0.21,258.29,25
1764,95,1185.48,988.33,7.17,133.30,17
1764,96,1262.27,839.06,0.12,221.47,50
1764,119,1279.40,1095.22,7.78,268.83,13
1764,127,1234.84,1008.58,5.34,186.65,51
1764,141,862.85,743.12,5.24,277.76,57
1764,142,931.14,970.68,13.34,136.42,58
1764,144,1263.85,828.21,8.07,227.81,6
1764,159,1278.72,844.74,2.30,234.12,30
1764,174,1233.01,1028.04,7.18,193.46,26
1764,192,1312.12,857.46,13.58,261.11,82
1764,197,1354.52,881.63,14.44,296.49,0
1765,16,1259.36,840.59,7.31,218.18,8
1765,26,1286.01,847.52,2.38,239.81,86
1765,33,1252.74,889.96,8.00,195.17,20
1765,38,1006.35,985.99,7.85,75.75,5
1765,48,934.13,1010.22,10.68,148.87,40
1765,53,1085.38,765.87,14.10,171.31,79
1765,64,905.29,710.96,5.63,274.57,41
1765,76,1113.47,774.22,11.35,169.19,42
1765,82,918.31,795.83,12.07,201.25,53
1765,91,924.94,717.33,0.11,258.37,24
1765,95,1179.25,984.93,7.09,126.24,16
1765,96,1262.25,839.06,0.03,221.45,49
1765,119,1281.02,1087.98,7.42,265.92,12
1765,127,1237.83,1004.10,5.61,187.73,50
1765,141,867.50,741.35,5.31,275.68,56
1765,142,930.12,957.60,13.12,134.68,57
1765,144,1267.22,819.19,9.62,235.12,5
1765,159,1277.82,844.39,0.96,233.42,29
1765,174,1232.32,1035.39,7.38,196.48,25
1765,192,1303.48,854.17,9.24,253.92,81
1766,16,1267.80,843.98,9.10,224.40,7
1766,26,1285.42,847.30,0.63,239.34,85
1766,33,1253.71,882.91,7.11,197.88,19
1766,38,1005.83,978.25,7.76,71.27,4
1766,48,933.30,998.77,11.50,144.23,39
1766,53,1098.63,769.81,13.82,169.68,78
1766,64,910.32,716.57,7.85,267.09,40
1766,76,1125.18,777.86,12.27,169.65,41
1766,82,917.51,783.58,12.27,210.50,52
1766,91,924.86,717.31,0.08,258.42,23
1766,95,1172.53,981.25,7.66,118.62,15
1766,96,1262.23,839.05,0.01,221.44,48
1766,119,1282.69,1080.45,7.71,263.09,11
1766,127,1238.82,998.59,5.61,186.72,49
1766,141,872.46,742.53,5.10,271.34,55
1766,142,929.04,943.79,13.85,134.21,56
1766,144,1271.39,808.06,11.88,244.37,4
1766,159,1276.74,843.98,1.16,232.59,28
1766,174,1231.17,1043.05,7.75,199.50,24
1766,192,1296.32,851.44,7.67,248.06,80
1767,16,1278.35,848.01,11.29,232.52,6
1767,26,1284.15,846.81,1.36,238.35,84
1767,33,1254.67,875.99,6.99,200.76,18
1767,38,1005.28,970.17,8.11,67.22,3
1767,48,932.44,987.16,11.63,140.34,38
1767,53,1112.47,773.92,14.43,169.18,77
1767,64,918.11,719.16,8.25,260.55,39
1767,76,1135.60,782.60,11.46,169.44,40
1767,82,916.12,770.62,13.04,220.97,51
1767,91,924.85,717.30,0.02,258.43,22
1767,95,1166.21,977.48,7.36,111.34,14
1767,96,1260.05,839.51,2.24,219.27,47
1767,119,1284.34,1073.05,7.58,260.49,10
1767,127,1239.48,993.15,5.48,185.58,48
1767,141,879.86,744.54,7.67,264.74,54
1767,142,927.88,930.71,13.14,135.22,55
1767,144,1276.41,794.66,14.32,255.80,3
1767,159,1276.49,843.88,0.27,232.40,27
1767,174,1229.84,1050.10,7.17,202.29,23
1767,192,1293.09,850.22,3.45,245.46,79
1768,16,1290.49,852.65,12.99,242.17,5
1768,26,1283.58,846.60,0.61,237.90,83
1768,33,1255.78,868.02,8.05,204.32,17
1768,38,1004.79,962.80,7.39,64.21,2
1768,48,931.55,975.85,11.34,137.45,37
1768,53,1124.63,777.66,12.73,169.63,76
1768,64,927.42,721.29,9.56,253.69,38
1768,76,1145.92,787.80,11.55,169.57,39
1768,82,914.19,757.88,12.90,231.88,50
1768,91,924.84,717.30,0.01,258.44,21
1768,95,1160.35,973.54,7.06,104.44,13
1768,96,1257.15,841.76,3.81,215.68,46
1768,107,949.51,1211.98,8.44,298.68,11
1768,119,1285.98,1065.70,7.53,258.10,9
1768,127,1240.25,986.74,6.46,184.44,47
1768,141,886.88,746.46,7.28,258.52,53
1768,142,926.93,917.99,12.76,137.23,54
1768,144,1282.12,779.40,16.29,269.15,2
1768,159,1276.43,843.86,0.06,232.35,26
1768,174,1227.85,1057.36,7.53,204.87,22
1768,192,1291.88,849.76,1.30,244.49,78
1769,16,1303.75,857.70,14.19,253.06,4
1769,26,1283.49,846.56,0.10,237.83,82
1769,33,1256.80,860.68,7.41,207.81,16
1769,38,1002.33,955.27,8.03,63.75,1
1769,48,930.71,965.17,10.72,135.53,36
1769,53,1136.04,782.82,12.53,169.43,75
1769,64,937.98,724.08,10.92,245.80,37
1769,76,1156.94,793.35,12.34,170.56,38
1769,82,910.80,745.54,12.90,243.58,49
1769,91,924.84,717.30,0.00,258.45,20
1769,95,1154.19,969.48,7.38,97.24,12
1769,96,1255.48,846.92,5.49,211.97,45
1769,107,948.63,1203.48,8.54,291.18,10
1769,119,1287.63,1058.32,7.56,255.91,8
1769,127,1241.00,980.54,6.24,183.55,46
1769,141,894.13,748.43,7.51,252.18,52
1769,142,925.88,905.16,12.87,140.49,53
1769,144,1287.81,764.19,16.24,282.77,1
1769,159,1274.65,843.18,1.91,230.99,25
1769,174,1225.61,1065.21,8.16,207.87,21
1769,192,1291.20,849.50,0.73,243.94,77
1770,16,1316.09,862.40,13.21,263.49,3
1770,26,1281.67,845.87,1.95,236.40,81
1770,33,1257.84,853.21,7.55,211.58,15
1770,38,998.98,948.03,7.98,65.20,0
1770,48,929.88,954.59,10.61,134.45,35
1770,53,1147.69,788.69,13.05,169.67,74
1770,64,949.60,727.15,12.02,237.40,36
1770,76,1167.47,798.59,11.76,172.38,37
1770,82,909.32,734.70,11.01,253.03,48
1770,91,924.84,717.30,0.00,258.45,19
1770,95,1147.85,966.00,7.23,90.09,11
1770,96,1254.49,854.09,7.23,208.15,44
1770,107,947.89,1193.93,9.58,282.72,9
1770,119,1289.14,1051.54,6.95,254.07,7
1770,127,1241.71,974.65,5.94,182.90,45
1770,141,899.17,749.81,5.23,247.79,51
1770,142,924.84,891.59,13.61,145.04,52
1770,144,1293.61,748.71,16.53,296.89,0
1770,159,1271.20,841.85,3.69,228.38,24
1770,174,1223.38,1072.98,8.08,211.10,20
1770,192,1290.62,849.27,0.63,243.47,76
1771,16,1328.94,867.49,13.83,274.55,2
1771,26,1279.07,844.87,2.78,234.39,80
1771,33,1258.39,849.24,4.01,213.66,14
1771,48,929.02,943.55,11.08,134.22,34
1771,53,1158.03,793.89,11.57,170.71,73
1771,64,961.76,730.36,12.58,228.95,35
1771,76,1177.86,803.21,11.37,175.35,36
1771,82,908.83,728.21,6.51,258.51,47
1771,84,903.54,685.13,10.48,297.02,57
1771,91,923.23,716.96,1.64,259.59,18
1771,95,1144.55,964.19,3.76,86.38,10
1771,96,1253.41,861.87,7.86,204.22,43
1771,107,947.05,1182.01,11.95,272.23,8
1771,119,1291.75,1045.50,6.61,253.73,6
1771,127,1242.37,969.20,5.49,182.47,44
1771,141,905.08,752.14,6.39,242.15,50
1771,142,923.74,878.25,13.37,150.65,51
1771,159,1266.88,840.20,4.63,225.14,23
1771,174,1221.23,1080.50,7.83,214.48,19
1771,192,1289.29,848.77,1.42,242.41,75
1772,16,1340.93,872.72,13.09,284.97,1
1772,26,1275.43,843.47,3.91,231.58,79
1772,33,1258.56,848.01,1.24,214.32,13
1772,48,928.02,932.24,11.36,135.03,33
1772,53,1169.01,799.28,12.23,172.77,72
1772,64,973.78,733.61,12.45,220.91,34
1772,76,1188.97,807.91,12.06,179.45,35
1772,82,908.55,724.78,3.43,261.43,46
1772,84,904.23,696.08,10.98,287.46,56
1772,91,920.93,716.52,2.34,261.21,17
1772,95,1139.75,962.16,5.26,81.17,9
1772,96,1252.33,869.67,7.88,200.51,42
1772,107,946.20,1170.15,11.89,261.92,7
1772,119,1291.15,1039.56,6.35,250.67,5
1772,127,1243.07,963.89,5.36,182.25,43
1772,141,907.72,757.38,6.16,236.46,49
1772,142,922.82,865.52,12.78,156.78,50
1772,159,1266.76,840.15,0.13,225.05,22
1772,174,1219.23,1087.51,7.28,217.83,18
1772,192,1286.35,847.65,3.14,240.08,74
1773,16,1351.94,879.90,13.15,294.28,0
1773,26,1274.13,842.98,1.39,230.59,78
1773,33,1258.59,847.77,0.24,214.45,12
1773,48,927.16,920.79,11.48,136.66,32
1773,53,1180.19,804.24,12.23,176.11,71
1773,64,985.90,737.07,12.60,213.08,33
1773,76,1200.29,812.60,12.26,184.40,34
1773,82,908.53,724.22,0.56,261.89,45
1773,84,904.82,706.59,10.53,278.42,55
1773,91,916.86,715.57,4.18,264.24,16
1773,95,1136.48,961.30,3.38,77.80,8
1773,96,1251.37,876.59,6.98,197.42,41
1773,107,945.37,1158.52,11.66,251.95,6
1773,119,1285.09,1037.70,6.37,244.38,4
1773,127,1243.91,957.67,6.28,182.23,42
1773,141,908.60,765.46,8.13,229.84,48
1773,142,921.85,851.97,13.60,164.12,49
1773,159,1266.76,840.15,0.00,225.05,21
1773,174,1216.64,1094.78,7.73,221.15,17
1773,176,903.57,685.64,10.86,296.57,62
1773,192,1282.97,846.36,3.62,237.42,73
1774,26,1273.79,842.85,0.36,230.34,77
1774,33,1258.59,847.77,0.00,214.45,11
1774,48,926.27,910.05,10.78,139.12,31
1774,53,1191.66,809.02,12.42,180.56,70
1774,64,997.72,740.24,12.24,206.08,32
1774,76,1211.12,817.09,11.72,189.76,33
1774,82,908.53,724.11,0.11,261.99,44
1774,84,905.11,717.06,10.47,269.70,54
1774,91,912.18,712.42,5.84,269.46,15
1774,95,1131.22,959.94,5.43,72.39,7
1774,96,1250.42,883.42,6.90,194.58,40
1774,107,944.58,1147.40,11.15,242.56,5
1774,119,1277.68,1036.20,7.56,237.03,3
1774,127,1244.63,952.36,5.36,182.39,41
1774,141,910.39,775.38,10.09,221.35,47
1774,142,920.99,838.37,13.63,172.17,48
1774,159,1266.76,840.15,0.00,225.05,20
1774,174,1213.81,1102.15,7.89,224.60,16
1774,176,904.24,696.29,10.67,287.28,61
1774,192,1281.31,845.73,1.78,236.12,72
1775,26,1273.77,842.84,0.02,230.32,76
1775,33,1259.16,845.26,2.57,216.01,10
1775,48,925.45,899.40,10.68,142.27,30
1775,53,1202.15,813.37,11.35,185.28,69
1775,64,1009.82,743.64,12.57,199.30,31
1775,76,1222.47,822.22,12.46,195.73,32
1775,82,908.53,724.07,0.04,262.02,43
1775,84,905.55,727.27,10.23,261.22,53
1775,91,911.20,705.54,7.02,275.73,14
1775,95,1123.65,957.98,7.82,64.60,6
1775,96,1249.33,891.23,7.89,191.56,39
1775,107,943.74,1135.60,11.83,232.76,4
1775,119,1270.15,1034.67,7.68,229.57,2
1775,127,1245.34,947.10,5.31,182.69,40
1775,141,911.33,787.03,11.69,212.39,46
1775,142,920.14,824.82,13.57,180.85,47
1775,159,1266.76,840.15,0.00,225.05,19
1775,174,1211.28,1108.76,7.08,227.89,15
1775,176,904.84,707.33,11.06,277.80,60
1775,192,1281.03,845.62,0.30,235.91,71
1776,26,1273.77,842.84,0.00,230.32,75
1776,33,1261.86,842.59,4.10,219.58,9
1776,48,924.59,888.42,11.01,146.28,29
1776,53,1213.37,818.05,12.17,190.93,68
1776,64,1021.42,746.94,12.06,193.30,30
1776,76,1232.51,827.32,11.26,201.20,31
1776,82,908.53,724.04,0.03,262.05,42
1776,84,906.30,737.80,10.55,252.44,52
1776,91,910.70,696.95,8.52,283.20,13
1776,95,1115.74,955.96,8.16,56.49,5
1776,96,1248.36,898.31,7.15,189.09,38
1776,107,942.94,1124.26,11.36,223.54,3
1776,119,1262.05,1033.03,8.27,221.56,1
1776,127,1246.15,941.16,5.99,183.22,39
1776,141,912.14,799.62,12.62,203.18,45
1776,142,919.34,812.05,12.79,189.56,46
1776,159,1266.76,840.15,0.00,225.05,18
1776,174,1208.74,1115.40,7.11,231.36,14
1776,176,905.14,718.20,10.88,268.75,59
1776,192,1280.85,845.55,0.19,235.77,70
1777,26,1273.77,842.84,0.00,230.32,74
1777,33,1266.77,843.58,5.11,223.62,8
1777,48,923.68,877.41,11.04,151.04,28
1777,53,1223.88,822.94,11.59,196.47,67
1777,64,1033.66,750.55,12.77,187.47,29
1777,76,1242.09,832.18,10.74,206.86,30
1777,82,908.53,724.03,0.01,262.05,41
1777,84,907.05,748.53,10.76,243.63,51
1777,91,910.39,692.15,4.77,287.43,12
1777,95,1108.67,954.15,7.29,49.25,4
1777,96,1247.49,905.30,7.04,186.97,37
1777,107,942.12,1112.77,11.52,214.39,2
1777,119,1254.78,1031.55,7.41,214.39,0
1777,127,1247.00,934.87,6.35,184.00,38
1777,141,912.99,813.03,13.43,193.79,44
1777,142,918.54,799.33,12.75,198.67,45
1777,159,1266.76,840.15,0.00,225.05,17
1777,174,1206.10,1122.29,7.39,235.13,13
1777,176,905.62,728.10,9.92,260.52,58
1777,192,1280.80,845.53,0.06,235.72,69
1778,10,948.60,1203.89,10.64,291.56,51
1778,26,1273.77,842.84,0.00,230.32,73
1778,33,1273.43,846.13,7.14,228.70,7
1778,48,922.88,866.41,11.05,156.33,27
1778,53,1233.73,827.94,11.04,201.90,66
1778,64,1045.65,754.09,12.50,182.45,28
1778,76,1247.66,835.01,6.24,210.33,29
1778,82,908.53,724.03,0.00,262.05,40
1778,84,907.91,759.51,11.02,234.73,50
1778,91,910.34,691.36,0.78,288.12,11
1778,95,1101.02,952.31,7.87,41.48,3
1778,96,1246.48,913.31,8.08,184.84,36
1778,107,941.32,1101.46,11.34,205.62,1
1778,127,1352.89,876.68,13.13,295.84,63
1778,141,913.79,825.77,12.77,185.34,43
1778,142,917.71,786.46,12.89,208.29,44
1778,159,1266.76,840.15,0.00,225.05,16
1778,174,1203.56,1128.92,7.10,238.92,12
1778,176,906.38,739.08,11.00,251.39,57
1778,192,1280.78,845.53,0.02,235.71,68
1779,10,947.91,1194.10,9.81,282.87,50
1779,26,1273.77,842.84,0.00,230.32,72
1779,33,1282.23,849.49,9.42,235.57,6
1779,48,922.11,855.75,10.70,162.00,26
1779,53,1239.63,830.94,6.62,205.37,65
1779,64,1057.84,757.70,12.71,178.09,27
1779,76,1249.48,835.93,2.04,211.49,28
1779,82,908.53,724.03,0.00,262.05,39
1779,84,909.58,770.19,10.83,225.69,49
1779,90,1074.98,642.16,7.38,293.79,80
1779,91,910.33,691.08,0.27,288.36,10
1779,95,1092.69,950.44,8.54,33.14,2
1779,96,1245.61,920.21,6.95,183.27,35
1779,107,940.46,1089.42,12.07,196.58,0
1779,127,1342.02,869.64,12.96,286.73,62
1779,141,914.61,838.77,13.02,177.25,42
1779,142,916.52,773.22,13.30,218.77,43
1779,159,1266.76,840.15,0.00,225.05,15
1779,174,1201.07,1135.42,6.97,242.79,11
1779,176,907.18,750.27,11.23,242.21,56
1779,192,1280.77,845.52,0.01,235.70,67
1780,10,947.16,1183.53,10.60,273.56,49
1780,26,1273.77,842.84,0.00,230.32,71
1780,33,1293.31,853.72,11.86,244.46,5
1780,48,921.41,844.99,10.78,168.16,25
1780,53,1242.56,832.42,3.28,207.14,64
1780,64,1069.58,761.18,12.24,174.65,26
1780,76,1249.70,836.05,0.25,211.63,27
1780,82,908.53,724.03,0.00,262.05,38
1780,84,910.89,780.66,10.56,217.20,48
1780,90,1072.52,649.38,7.63,286.48,79
1780,91,910.31,690.88,0.20,288.54,9
1780,95,1084.74,948.75,8.13,25.34,1
1780,96,1244.66,927.82,7.67,181.83,34
1780,127,1329.84,864.39,13.27,276.20,61
1780,141,915.41,851.48,12.73,169.94,41
1780,142,914.40,760.26,13.14,229.93,42
1780,159,1266.76,840.15,0.00,225.05,14
1780,174,1198.34,1141.90,7.03,246.64,10
1780,176,908.04,761.03,10.80,233.51,55
1780,192,1280.77,845.52,0.00,235.70,66
1781,10,946.45,1173.67,9.89,264.97,48
1781,26,1273.77,842.84,0.00,230.32,70
1781,33,1305.53,858.38,13.08,254.55,4
1781,48,920.73,834.14,10.88,174.81,24
1781,49,989.42,648.78,9.01,296.21,76
1781,53,1242.97,832.63,0.46,207.39,63
1781,64,1080.97,764.56,11.89,172.09,25
1781,76,1249.84,836.12,0.16,211.72,26
1781,82,908.57,722.35,1.68,263.39,37
1781,84,911.63,791.62,10.98,208.99,47
1781,90,1070.07,656.60,7.62,279.20,78
1781,91,910.31,690.84,0.03,288.57,8
1781,95,1076.33,947.11,8.57,17.53,0
1781,96,1243.70,935.35,7.59,180.70,33
1781,127,1317.36,859.45,13.43,265.54,60
1781,141,916.33,864.57,13.12,163.02,40
1781,142,911.44,746.97,13.73,242.06,41
1781,159,1266.76,840.15,0.00,225.05,13
1781,174,1195.62,1148.31,6.96,250.57,9
1781,176,909.69,770.91,10.03,225.09,54
1781,192,1280.77,845.52,0.00,235.70,65
1782,10,945.74,1163.66,10.03,256.34,47
1782,26,1273.77,842.84,0.00,230.32,69
1782,33,1317.66,863.00,12.98,264.83,3
1782,48,920.07,823.66,10.49,181.62,23
1782,49,986.43,656.58,8.35,289.45,75
1782,53,1243.10,832.70,0.15,207.48,62
1782,64,1093.34,768.24,12.90,170.20,24
1782,76,1249.87,836.13,0.03,211.74,25
1782,82,909.13,719.01,3.35,265.78,36
1782,84,912.26,801.52,9.91,201.82,46
1782,90,1067.65,663.71,7.51,272.04,77
1782,91,910.31,690.82,0.02,288.59,7
1782,96,1242.76,942.31,7.03,179.87,32
1782,127,1305.29,854.86,12.92,255.42,59
1782,141,916.96,873.17,8.62,158.87,39
1782,142,909.48,737.29,9.98,250.88,40
1782,159,1266.76,840.15,0.00,225.05,12
1782,174,1192.87,1154.78,7.03,254.67,8
1782,176,910.97,781.81,10.98,216.33,53
1782,192,1280.77,845.52,0.00,235.70,64
1783,10,944.99,1153.13,10.55,247.39,46
1783,18,1353.48,877.08,13.33,296.34,20
1783,26,1273.77,842.84,0.00,230.32,68
1783,33,1329.44,867.70,12.69,274.98,2
1783,48,919.34,812.08,11.60,189.53,22
1783,49,983.50,664.23,8.19,282.88,74
1783,53,1243.16,832.73,0.06,207.51,61
1783,64,1105.22,771.77,12.40,169.29,23
1783,76,1251.77,837.29,2.23,212.88,24
1783,82,910.64,714.37,4.80,268.71,35
1783,84,912.96,812.63,11.13,194.07,45
1783,90,1065.28,670.69,7.38,265.03,76
1783,91,910.31,690.82,0.00,288.59,6
1783,96,1241.77,949.54,7.30,179.30,31
1783,127,1295.98,851.32,9.96,247.79,58
1783,141,917.35,878.52,5.36,156.48,38
1783,142,908.99,730.03,7.28,256.96,39
1783,159,1265.17,839.36,1.78,223.96,11
1783,174,1189.94,1161.68,7.50,259.18,7
1783,176,911.66,792.09,10.30,208.64,52
1783,192,1280.77,845.52,0.00,235.70,63
1784,10,944.24,1142.58,10.58,238.54,45
1784,18,1342.14,869.72,13.53,286.83,19
1784,26,1272.56,842.37,1.30,229.40,67
1784,33,1341.70,873.18,13.45,285.63,1
1784,48,918.61,800.54,11.56,197.79,21
1784,49,980.68,671.83,8.11,276.43,73
1784,53,1245.15,833.74,2.24,208.75,60
1784,64,1116.74,775.19,12.02,169.28,22
1784,66,1227.51,689.97,7.41,295.71,51
1784,76,1254.49,840.02,3.90,214.06,23
1784,82,911.24,707.61,6.72,273.97,34
1784,84,913.60,822.74,10.14,187.30,44
1784,90,1062.79,678.00,7.72,257.71,75
1784,91,910.31,690.82,0.00,288.59,5
1784,96,1240.85,956.33,6.84,179.04,30
1784,127,1290.36,849.17,6.02,243.26,57
1784,141,917.44,879.54,1.03,156.03,37
1784,142,908.63,725.81,4.23,260.55,38
1784,159,1262.47,837.02,3.63,222.55,10
1784,174,1187.26,1168.20,7.04,263.61,6
1784,176,912.39,803.54,11.47,200.39,51
1784,192,1280.77,845.52,0.00,235.70,62
1785,10,943.54,1132.68,9.92,230.37,44
1785,18,1329.81,864.38,13.45,276.18,18
1785,26,1269.05,841.03,3.75,226.76,66
1785,33,1352.91,880.55,13.42,295.11,0
1785,48,917.96,790.22,10.34,205.44,20
1785,49,978.01,679.08,7.73,270.34,72
1785,53,1248.29,835.33,3.51,210.73,59
1785,64,1128.09,779.01,11.99,169.67,21
1785,66,1224.25,696.34,7.15,288.61,50
1785,76,1255.57,845.83,6.04,212.51,22
1785,82,910.99,701.64,5.92,279.10,33
1785,84,914.23,832.74,10.02,180.93,43
1785,90,1060.31,685.30,7.71,250.43,74
1785,91,910.31,690.82,0.00,288.59,4
1785,96,1239.87,963.57,7.31,179.05,29
1785,127,1288.39,848.43,2.10,241.69,56
1785,141,917.49,880.16,0.62,155.76,36
1785,142,908.53,724.12,1.70,261.98,37
1785,159,1262.30,832.60,4.56,224.38,9
1785,174,1184.21,1175.68,8.08,268.84,5
1785,176,913.02,813.50,9.98,193.47,50
1785,192,1279.68,845.10,1.17,234.86,61
1786,10,942.79,1122.26,10.45,221.92,43
1786,18,1317.02,859.33,13.76,265.25,17
1786,26,1265.69,839.73,3.60,224.26,65
1786,48,917.25,779.88,10.36,213.37,19
1786,49,975.12,686.94,8.37,263.84,71
1786,53,1252.76,837.98,5.21,213.44,58
1786,64,1139.23,784.43,12.39,169.40,20
1786,66,1220.72,703.27,7.78,280.89,49
1786,76,1254.71,852.44,6.66,209.01,21
1786,82,910.86,699.59,2.04,280.89,32
1786,84,914.88,843.04,10.31,174.73,42
1786,90,1058.19,691.78,6.82,243.98,73
1786,91,910.31,690.82,0.00,288.59,3
1786,96,1238.93,970.95,7.44,179.42,28
1786,127,1286.80,847.82,1.70,240.43,55
1786,141,917.51,880.42,0.26,155.65,35
1786,142,908.53,724.04,0.08,262.05,36
1786,159,1264.16,827.39,5.54,228.46,8
1786,174,1181.57,1182.16,7.00,273.49,4
1786,176,913.65,823.53,10.05,186.79,49
1786,192,1276.37,843.84,3.54,232.31,60
1787,10,942.08,1112.16,10.13,213.91,42
1787,18,1305.47,854.93,12.35,255.57,16
1787,26,1260.62,837.65,5.48,220.61,64
1787,48,915.82,768.73,11.24,222.58,18
1787,49,972.07,695.26,8.86,257.07,70
1787,53,1255.62,843.22,6.13,213.67,57
1787,64,1150.68,790.20,12.83,169.89,19
1787,66,1217.41,709.76,7.28,273.67,48
1787,76,1253.78,859.20,6.83,205.54,20
1787,82,910.80,698.50,1.08,281.84,31
1787,84,915.54,853.58,10.56,168.79,41
1787,90,1056.26,698.34,6.84,237.46,72
1787,91,910.24,689.63,1.19,289.65,2
1787,96,1238.00,978.64,7.74,180.19,27
1787,127,1284.07,846.78,2.92,238.28,54
1787,141,917.52,880.49,0.08,155.62,34
1787,142,908.53,724.03,0.01,262.05,35
1787,159,1266.96,819.89,8.01,234.55,7
1787,174,1178.86,1188.82,7.19,278.37,3
1787,176,914.31,834.00,10.49,180.15,48
